# Time-averaged data for fix particle_msd
# TimeStep c_particle_msd[4]
360900 2757.27
361000 2753.15
361100 2743.4
361200 2737.96
361300 2737.22
361400 2742.35
361500 2740.4
361600 2741.71
361700 2743.1
361800 2748.34
361900 2746.23
362000 2741.3
362100 2741.71
362200 2741.54
362300 2739.56
362400 2740.05
362500 2742.64
362600 2747.93
362700 2745.58
362800 2747.32
362900 2745.92
363000 2747.38
363100 2750.49
363200 2753.55
363300 2746.7
363400 2747.97
363500 2746.86
363600 2749.6
363700 2747.74
363800 2754.21
363900 2749.34
364000 2747.05
364100 2748.24
364200 2746.24
364300 2747.92
364400 2747.09
364500 2757.1
364600 2764.41
364700 2774.71
364800 2776.41
364900 2780.7
365000 2779.53
365100 2782.2
365200 2783.85
365300 2781.3
365400 2780.6
365500 2781.46
365600 2782.78
365700 2780.3
365800 2787.18
365900 2784.97
366000 2786.81
366100 2788.53
366200 2784.57
366300 2789.93
366400 2783.22
366500 2787.55
366600 2781.34
366700 2779.2
366800 2768.22
366900 2765.95
367000 2764.52
367100 2757.81
367200 2754.05
367300 2758.2
367400 2758.15
367500 2757.62
367600 2758.22
367700 2760.34
367800 2755.65
367900 2754.01
368000 2753.02
368100 2751.71
368200 2747.54
368300 2738.09
368400 2728.93
368500 2740.15
368600 2739.37
368700 2739.13
368800 2742.7
368900 2748.09
369000 2752.39
369100 2750.43
369200 2756.87
369300 2752.69
369400 2751.62
369500 2748.58
369600 2741.7
369700 2746.56
369800 2744.5
369900 2752.13
370000 2764.03
370100 2770.88
370200 2767.09
370300 2771.76
370400 2772.59
370500 2770.17
370600 2773.47
370700 2783.03
370800 2773.18
370900 2773.19
371000 2775.51
371100 2780.01
371200 2784.2
371300 2786.26
371400 2783.15
371500 2791.07
371600 2790.57
371700 2786.6
371800 2785.67
371900 2784.31
372000 2786.21
372100 2790.91
372200 2782.77
372300 2776.13
372400 2773.13
372500 2778.78
372600 2785.08
372700 2785.94
372800 2790.85
372900 2797.06
373000 2796.31
373100 2792.72
373200 2791.1
373300 2786.78
373400 2785.33
373500 2784.18
373600 2787.66
373700 2791.87
373800 2793.62
373900 2787.7
374000 2787.32
374100 2786.15
374200 2792.29
374300 2798.08
374400 2802.81
374500 2802.65
374600 2800.15
374700 2800.5
374800 2803.86
374900 2800.16
375000 2801.66
375100 2801.79
375200 2795.74
375300 2800.03
375400 2810.77
375500 2814.4
375600 2817.41
375700 2821.05
375800 2819.61
375900 2818.02
376000 2819.45
376100 2825.54
376200 2825.01
376300 2829.97
376400 2832.28
376500 2832.35
376600 2830.77
376700 2821.37
376800 2820.83
376900 2825.55
377000 2822.57
377100 2820.41
377200 2823.72
377300 2831.55
377400 2828.8
377500 2827.05
377600 2828.51
377700 2834.19
377800 2835.33
377900 2840.42
378000 2836.41
378100 2837.23
378200 2843.75
378300 2847.39
378400 2852.16
378500 2848.5
378600 2857.72
378700 2853.44
378800 2846.88
378900 2844.63
379000 2848.65
379100 2851.19
379200 2845.81
379300 2853.22
379400 2856.61
379500 2856.99
379600 2856.92
379700 2855.18
379800 2861.36
379900 2864.75
380000 2868.65
380100 2876.24
380200 2873.57
380300 2868.88
380400 2867.49
380500 2871.93
380600 2871.59
380700 2869.43
380800 2874.69
380900 2871.52
381000 2873.94
381100 2880.57
381200 2883.84
381300 2880.49
381400 2879.9
381500 2877.86
381600 2885.25
381700 2888.57
381800 2886.22
381900 2887.57
382000 2887.05
382100 2888.92
382200 2891.84
382300 2884.8
382400 2885.07
382500 2892.7
382600 2888.7
382700 2885.17
382800 2887.05
382900 2889.64
383000 2888.11
383100 2890.94
383200 2887.08
383300 2886.09
383400 2876.67
383500 2873.33
383600 2874.87
383700 2875.55
383800 2877.44
383900 2874.11
384000 2873
384100 2877.55
384200 2886.89
384300 2881.17
384400 2877.02
384500 2879.39
384600 2884.46
384700 2891.36
384800 2893.75
384900 2897.82
385000 2894.87
385100 2895.85
385200 2893.1
385300 2889.85
385400 2892.45
385500 2890.01
385600 2897.5
385700 2897.53
385800 2895.31
385900 2891.4
386000 2894.47
386100 2903.16
386200 2901.64
386300 2903.64
386400 2908.32
386500 2914.91
386600 2916.93
386700 2919.32
386800 2916.27
386900 2916.15
387000 2915.21
387100 2910.77
387200 2912.05
387300 2910.05
387400 2913.75
387500 2918.75
387600 2915.16
387700 2910.93
387800 2908.13
387900 2905.38
388000 2909.28
388100 2908.89
388200 2911.29
388300 2916.24
388400 2916.12
388500 2909.66
388600 2908.06
388700 2896.76
388800 2895.09
388900 2891.57
389000 2898.09
389100 2901.64
389200 2899.39
389300 2897.6
389400 2897.5
389500 2900.96
389600 2902.87
389700 2901
389800 2907.17
389900 2910.33
390000 2909.73
390100 2908.23
390200 2908.26
390300 2911.29
390400 2908.04
390500 2912.76
390600 2916.31
390700 2923.58
390800 2925.06
390900 2927.94
391000 2929.59
391100 2935.19
391200 2934.79
391300 2935.42
391400 2928.83
391500 2932.3
391600 2934.63
391700 2937.4
391800 2932.14
391900 2930.73
392000 2933.9
392100 2935.45
392200 2939.08
392300 2938.62
392400 2932.89
392500 2934.53
392600 2930.2
392700 2924.24
392800 2929.72
392900 2932.59
393000 2926.99
393100 2922.24
393200 2926.99
393300 2923.83
393400 2922.36
393500 2919.55
393600 2918.09
393700 2917.29
393800 2921.04
393900 2921.02
394000 2919
394100 2920.9
394200 2924.67
394300 2920.81
394400 2924.38
394500 2928.99
394600 2928.05
394700 2924.31
394800 2928.99
394900 2923.33
395000 2924.62
395100 2927.64
395200 2934.87
395300 2929.82
395400 2926.11
395500 2921.07
395600 2913.82
395700 2912.45
395800 2910.1
395900 2910.31
396000 2904.4
396100 2910.84
396200 2912.12
396300 2914.7
396400 2918.11
396500 2916.76
396600 2911.24
396700 2904.95
396800 2906.82
396900 2910.99
397000 2915.75
397100 2915.9
397200 2911.9
397300 2903.03
397400 2897.09
397500 2900.01
397600 2899.13
397700 2896.35
397800 2900.49
397900 2897.9
398000 2898.9
398100 2900.11
398200 2898.41
398300 2906.06
398400 2906.5
398500 2909.46
398600 2914.1
398700 2915.45
398800 2910.49
398900 2909.24
399000 2908.03
399100 2919.75
399200 2920.83
399300 2916.91
399400 2914.5
399500 2908.94
399600 2907.55
399700 2913.74
399800 2909.27
399900 2906.4
400000 2908.13
400100 2902.83
400200 2902.5
400300 2895.77
400400 2895.46
400500 2888.24
400600 2894.07
400700 2892.27
400800 2889.74
400900 2894.34
401000 2900.06
401100 2902.13
401200 2907.81
401300 2908.44
401400 2909.28
401500 2907.28
401600 2916.08
401700 2922.15
401800 2923.83
401900 2922.57
402000 2927.96
402100 2930.55
402200 2930.71
402300 2928.82
402400 2930.69
402500 2933.99
402600 2931.7
402700 2926.08
402800 2926.9
402900 2928.71
403000 2928.8
403100 2930.65
403200 2925.15
403300 2926.65
403400 2917.63
403500 2918.04
403600 2920.92
403700 2924.43
403800 2925.8
403900 2919.52
404000 2921.68
404100 2925.8
404200 2915.08
404300 2912.97
404400 2909.91
404500 2907.75
404600 2913.95
404700 2906.83
404800 2904.91
404900 2909.89
405000 2911.52
405100 2916.11
405200 2912.2
405300 2911.49
405400 2908.06
405500 2908.9
405600 2911.22
405700 2916.82
405800 2919.63
405900 2924.78
406000 2932.78
406100 2939.47
406200 2942.29
406300 2944.99
406400 2947.81
406500 2949.94
406600 2950.49
406700 2951.03
406800 2946.6
406900 2944.23
407000 2950.02
407100 2952.12
407200 2948.04
407300 2949.44
407400 2953.31
407500 2946.23
407600 2939.98
407700 2935.53
407800 2927.53
407900 2929.24
408000 2933.88
408100 2931.48
408200 2930.97
408300 2937.45
408400 2936.96
408500 2939.71
408600 2948.03
408700 2947.56
408800 2940.49
408900 2936.17
409000 2939.89
409100 2936.84
409200 2938.77
409300 2930.87
409400 2927.33
409500 2928.98
409600 2930.76
409700 2929.61
409800 2932.1
409900 2936.42
410000 2941.26
410100 2941
410200 2940.45
410300 2947.98
410400 2947.65
410500 2942.1
410600 2941.8
410700 2935.94
410800 2942.19
410900 2949.55
411000 2951.66
411100 2955.38
411200 2964.95
411300 2969.19
411400 2964.27
411500 2963.57
411600 2968.04
411700 2970.21
411800 2973.91
411900 2975.22
412000 2978.7
412100 2989.08
412200 2989.87
412300 2986.62
412400 2989.42
412500 2988.14
412600 2984.4
412700 2982.76
412800 2981.91
412900 2977.63
413000 2982.74
413100 2984.86
413200 2996.4
413300 2994.51
413400 2993.34
413500 2999.79
413600 3004.52
413700 3007.96
413800 3009.72
413900 3006.83
414000 3013.29
414100 3018.04
414200 3017.79
414300 3017.44
414400 3016.01
414500 3017.8
414600 3018.98
414700 3025.66
414800 3024.72
414900 3023.24
415000 3023.42
415100 3030.86
415200 3038.98
415300 3037.75
415400 3027.36
415500 3030.24
415600 3024.31
415700 3027.08
415800 3031.18
415900 3036.49
416000 3041.07
416100 3042.98
416200 3045.05
416300 3035.44
416400 3034.12
416500 3039.75
416600 3042.93
416700 3040.27
416800 3035.91
416900 3035.75
417000 3041.48
417100 3043.75
417200 3045.27
417300 3042.48
417400 3044.29
417500 3044.97
417600 3043.4
417700 3047.94
417800 3044.28
417900 3041.6
418000 3044.78
418100 3048.84
418200 3051.32
418300 3050.89
418400 3050.26
418500 3054.34
418600 3053.58
418700 3056.87
418800 3056.97
418900 3056.71
419000 3058.91
419100 3064.04
419200 3059.79
419300 3053.63
419400 3057.53
419500 3059.35
419600 3059.63
419700 3055.16
419800 3052.53
419900 3048.05
420000 3048.08
420100 3054.86
420200 3055.75
420300 3052.45
420400 3057.68
420500 3060.92
420600 3064.99
420700 3067.4
420800 3064.39
420900 3062.38
421000 3062.13
421100 3067.97
421200 3070.53
421300 3065.17
421400 3065.42
421500 3063
421600 3063.83
421700 3060
421800 3053.06
421900 3053.19
422000 3050.28
422100 3049.78
422200 3050.87
422300 3056.51
422400 3057.29
422500 3051.61
422600 3056.78
422700 3057.93
422800 3060.67
422900 3064.78
423000 3059.01
423100 3060.6
423200 3061.51
423300 3057.62
423400 3065.13
423500 3065.32
423600 3063.45
423700 3059.38
423800 3064.3
423900 3063.48
424000 3065.05
424100 3067.94
424200 3067.9
424300 3071.78
424400 3076.96
424500 3072.39
424600 3071.91
424700 3078.75
424800 3076.46
424900 3078.67
425000 3080.3
425100 3085.36
425200 3087.89
425300 3087.38
425400 3092.32
425500 3096.26
425600 3091.23
425700 3093.73
425800 3089.13
425900 3092.91
426000 3098.49
426100 3109.37
426200 3111.15
426300 3117.47
426400 3123.88
426500 3118.5
426600 3118.75
426700 3119.8
426800 3123.23
426900 3128.05
427000 3126.67
427100 3127.58
427200 3129.96
427300 3126.55
427400 3125.77
427500 3128
427600 3122.91
427700 3126.95
427800 3125.5
427900 3115.85
428000 3114.05
428100 3113.35
428200 3112.54
428300 3113.78
428400 3114.57
428500 3114.9
428600 3121.49
428700 3127.4
428800 3120.4
428900 3126.47
429000 3127.83
429100 3122.72
429200 3129.04
429300 3124.89
429400 3129.55
429500 3135.78
429600 3137.4
429700 3135.91
429800 3141.96
429900 3144.66
430000 3150.51
430100 3158.04
430200 3162.15
430300 3155.51
430400 3154.2
430500 3160.79
430600 3162.87
430700 3164.43
430800 3152.91
430900 3147.33
431000 3142.9
431100 3146.65
431200 3148.31
431300 3155.93
431400 3157.33
431500 3148.3
431600 3157.35
431700 3157.31
431800 3158.17
431900 3161.83
432000 3166.81
432100 3166.6
432200 3169.14
432300 3170.24
432400 3171.48
432500 3163.96
432600 3162.71
432700 3159.57
432800 3157.78
432900 3158.56
433000 3160.07
433100 3154.59
433200 3146.23
433300 3147.62
433400 3150.89
433500 3151.08
433600 3141.55
433700 3142.43
433800 3146.88
433900 3145.93
434000 3146.67
434100 3152.55
434200 3155.71
434300 3154.51
434400 3148.55
434500 3144.23
434600 3140.25
434700 3142.68
434800 3147.13
434900 3150.8
435000 3158.02
435100 3165.23
435200 3166.18
435300 3164.58
435400 3166.24
435500 3172.68
435600 3183.83
435700 3184.18
435800 3182.94
435900 3189.94
436000 3193.74
436100 3195.46
436200 3205.62
436300 3204.57
436400 3206.91
436500 3215.35
436600 3224.41
436700 3230.24
436800 3231.2
436900 3232.48
437000 3239.49
437100 3243.72
437200 3243.62
437300 3250.52
437400 3255.44
437500 3256.18
437600 3259.25
437700 3265.19
437800 3267.99
437900 3263.19
438000 3261.02
438100 3267.06
438200 3273.08
438300 3276.17
438400 3281.96
438500 3282.07
438600 3276.45
438700 3273.99
438800 3276.4
438900 3272.31
439000 3276.32
439100 3278.35
439200 3277.73
439300 3276.25
439400 3274.99
439500 3273.75
439600 3285.66
439700 3293.62
439800 3297.03
439900 3298.81
440000 3297.59
440100 3296.84
440200 3305.18
440300 3309.11
440400 3308.95
440500 3311.09
440600 3312.24
440700 3313.44
440800 3309.39
440900 3312.34
441000 3309.46
441100 3308.09
441200 3309.17
441300 3314.72
441400 3327.72
441500 3334.1
441600 3337.35
441700 3335.66
441800 3338.66
441900 3344.2
442000 3338.04
442100 3331.25
442200 3335.88
442300 3338.14
442400 3337.95
442500 3345.71
442600 3350.18
442700 3348.96
442800 3341.95
442900 3338.5
443000 3346.4
443100 3354.08
443200 3359.17
443300 3351.79
443400 3354.45
443500 3356.69
443600 3356.26
443700 3353.74
443800 3356.5
443900 3359.66
444000 3360.26
444100 3365.88
444200 3363.65
444300 3364.35
444400 3366.41
444500 3376.59
444600 3378.2
444700 3372.54
444800 3375.06
444900 3376.01
445000 3376.2
445100 3389.27
445200 3391.3
445300 3392.32
445400 3391.24
445500 3391.37
445600 3393.52
445700 3390.89
445800 3387.15
445900 3381
446000 3373.1
446100 3362.62
446200 3365.66
446300 3364.59
446400 3356.1
446500 3355.44
446600 3362.47
446700 3364.41
446800 3367.05
446900 3365.62
447000 3363.96
447100 3363.65
447200 3366.82
447300 3372.33
447400 3370.99
447500 3365.42
447600 3370.32
447700 3375.4
447800 3376.33
447900 3372.51
448000 3372.46
448100 3364.86
448200 3360.32
448300 3355.84
448400 3359.23
448500 3353.76
448600 3358.99
448700 3361.93
448800 3361.69
448900 3351.75
449000 3352.56
449100 3355.19
449200 3357.28
449300 3358.41
449400 3359.7
449500 3362.07
449600 3360.33
449700 3359.98
449800 3366.04
449900 3363.42
450000 3364.93
450100 3370.96
450200 3375
450300 3380.9
450400 3386.08
450500 3388.66
450600 3387.86
450700 3383.71
450800 3384.08
450900 3385.3
451000 3386.91
451100 3394.29
451200 3401.23
451300 3396.98
451400 3396.78
451500 3405.18
451600 3400.21
451700 3393.12
451800 3391.02
451900 3389.34
452000 3380.99
452100 3387.91
452200 3389.61
452300 3384.34
452400 3386.39
452500 3388.02
452600 3395.36
452700 3396.17
452800 3392.79
452900 3396.28
453000 3384.92
453100 3391.18
453200 3384.52
453300 3385.68
453400 3389.1
453500 3394.23
453600 3404.39
453700 3409.07
453800 3419.59
453900 3414.85
454000 3418.5
454100 3420.01
454200 3414.73
454300 3422.7
454400 3418.46
454500 3416.49
454600 3416.98
454700 3409.53
454800 3413.1
454900 3423.94
455000 3418.11
455100 3418.18
455200 3414.34
455300 3405.14
455400 3405.02
455500 3406.63
455600 3418.76
455700 3423.88
455800 3428.97
455900 3430.17
456000 3430.27
456100 3429.53
456200 3432.62
456300 3428.92
456400 3431.95
456500 3430.18
456600 3434.37
456700 3436.53
456800 3436.97
456900 3442.71
457000 3446.33
457100 3447.76
457200 3446.63
457300 3451.61
457400 3455.83
457500 3449.43
457600 3451.58
457700 3450.37
457800 3452.76
457900 3457.86
458000 3464.78
458100 3464.86
458200 3466.61
458300 3472.91
458400 3472.76
458500 3472.46
458600 3471.48
458700 3470.84
458800 3473.96
458900 3468.6
459000 3470.49
459100 3471.32
459200 3477.72
459300 3480.88
459400 3474.66
459500 3472.39
459600 3471.61
459700 3468.93
459800 3478.55
459900 3475.22
460000 3479.17
460100 3473.75
460200 3475.2
460300 3475.79
460400 3474.13
460500 3482.29
460600 3487.76
460700 3483.51
460800 3485.06
460900 3489.93
461000 3491.56
461100 3486.7
461200 3491.75
461300 3491.49
461400 3502.67
461500 3505.77
461600 3509.7
461700 3510.9
461800 3507.71
461900 3508.8
462000 3506.91
462100 3505.82
462200 3502.28
462300 3495.02
462400 3492.39
462500 3498.45
462600 3503.65
462700 3505.52
462800 3504.6
462900 3508.7
463000 3506.36
463100 3505.19
463200 3503.32
463300 3492.1
463400 3493.3
463500 3486.68
463600 3483.33
463700 3480.24
463800 3485.08
463900 3485.86
464000 3482.47
464100 3488.38
464200 3488.89
464300 3486.99
464400 3491.23
464500 3497.3
464600 3498.63
464700 3506.42
464800 3509.7
464900 3501.69
465000 3501.1
465100 3497.39
465200 3505.37
465300 3503.54
465400 3497.99
465500 3495.26
465600 3496.08
465700 3490.68
465800 3496.71
465900 3498.31
466000 3503.72
466100 3510.28
466200 3513.75
466300 3510.6
466400 3519.69
466500 3521.47
466600 3521.47
466700 3523.15
466800 3523.12
466900 3520.86
467000 3515.54
467100 3517.11
467200 3524.83
467300 3527.59
467400 3531.31
467500 3539.43
467600 3539.34
467700 3549.31
467800 3558.26
467900 3560.75
468000 3564.25
468100 3567.94
468200 3570.83
468300 3570.17
468400 3564.02
468500 3563.22
468600 3563.44
468700 3557.26
468800 3559.27
468900 3567.43
469000 3575.74
469100 3567.43
469200 3570.87
469300 3563.16
469400 3564.04
469500 3566.82
469600 3567.46
469700 3561.22
469800 3563.13
469900 3566.43
470000 3576.35
470100 3576.21
470200 3579.76
470300 3581.89
470400 3589.52
470500 3582.59
470600 3588.43
470700 3600
470800 3603.96
470900 3603.71
471000 3609.2
471100 3615.16
471200 3612.32
471300 3616.36
471400 3625.3
471500 3631.32
471600 3632
471700 3639.34
471800 3647.08
471900 3648.07
472000 3647.57
472100 3655.73
472200 3648.36
472300 3648.44
472400 3650.26
472500 3655.89
472600 3649.85
472700 3644.78
472800 3643.6
472900 3636.17
473000 3634.28
473100 3639.94
473200 3642.62
473300 3646.86
473400 3644.98
473500 3639.96
473600 3649.19
473700 3650.05
473800 3645.66
473900 3649.19
474000 3647.29
474100 3652.22
474200 3653.14
474300 3657.13
474400 3643.39
474500 3643.16
474600 3646.24
474700 3649.66
474800 3645.31
474900 3639.32
475000 3637.17
475100 3636.07
475200 3630.93
475300 3626.92
475400 3624.17
475500 3628.49
475600 3632.44
475700 3638.32
475800 3644.67
475900 3655.54
476000 3658.47
476100 3662.68
476200 3665.7
476300 3671.39
476400 3668.33
476500 3667.18
476600 3670.21
476700 3672.46
476800 3681.44
476900 3684.44
477000 3693.08
477100 3690.3
477200 3688.18
477300 3687.31
477400 3681.12
477500 3677.26
477600 3687.41
477700 3692.48
477800 3698.86
477900 3702.92
478000 3702.7
478100 3711.37
478200 3715.18
478300 3716.11
478400 3718.06
478500 3707.41
478600 3707.79
478700 3705.43
478800 3708.26
478900 3710.36
479000 3708.87
479100 3712.47
479200 3707.39
479300 3711.23
479400 3704.65
479500 3702.15
479600 3698.78
479700 3701.62
479800 3703.13
479900 3699.04
480000 3700.6
480100 3697.89
480200 3700.22
480300 3698.15
480400 3706.98
480500 3706.1
480600 3702.29
480700 3695.2
480800 3701.88
480900 3713.94
481000 3715.03
481100 3713.2
481200 3708.19
481300 3704.34
481400 3705.91
481500 3704.43
481600 3708.79
481700 3704.46
481800 3704.9
481900 3711.15
482000 3700.33
482100 3694.64
482200 3697.09
482300 3693.6
482400 3689.77
482500 3689.49
482600 3695.17
482700 3689.73
482800 3695.6
482900 3702.53
483000 3709.02
483100 3716.84
483200 3716.07
483300 3725.69
483400 3719.3
483500 3718.09
483600 3720.84
483700 3724.94
483800 3730.47
483900 3738.9
484000 3735.95
484100 3729.65
484200 3729.59
484300 3736.15
484400 3738.07
484500 3736.41
484600 3737.26
484700 3746.33
484800 3754.21
484900 3760.18
485000 3770.65
485100 3766.05
485200 3763.87
485300 3760.69
485400 3756.81
485500 3760.51
485600 3753.6
485700 3761.36
485800 3763.31
485900 3768.77
486000 3775.15
486100 3782.95
486200 3791.53
486300 3793.73
486400 3791.64
486500 3796.61
486600 3794.76
486700 3794.26
486800 3790.91
486900 3787.94
487000 3788.3
487100 3787.32
487200 3796.56
487300 3799.71
487400 3797.63
487500 3794.78
487600 3796.02
487700 3804.08
487800 3809.46
487900 3807.69
488000 3791.95
488100 3787.65
488200 3783.49
488300 3787.97
488400 3784.42
488500 3785.06
488600 3790.29
488700 3799.58
488800 3805.65
488900 3820.02
489000 3827.49
489100 3828.67
489200 3838.05
489300 3846.96
489400 3848.92
489500 3851.97
489600 3857.5
489700 3846.85
489800 3851.75
489900 3851.52
490000 3856.04
490100 3856.49
490200 3863.05
490300 3868.19
490400 3870.92
490500 3880.27
490600 3891.79
490700 3893.05
490800 3894.48
490900 3900.51
491000 3894.24
491100 3895.22
491200 3902.72
491300 3893.87
491400 3890.15
491500 3886.64
491600 3886.3
491700 3886.22
491800 3888.07
491900 3889.9
492000 3883.44
492100 3884.62
492200 3882.5
492300 3881.96
492400 3885.79
492500 3883.46
492600 3886.2
492700 3885.6
492800 3869.5
492900 3872.24
493000 3866.48
493100 3862.3
493200 3865.93
493300 3869.11
493400 3870.58
493500 3873.66
493600 3868.07
493700 3872.13
493800 3875.56
493900 3881.65
494000 3880.69
494100 3876.22
494200 3872.44
494300 3865.14
494400 3861.73
494500 3861.85
494600 3858.96
494700 3850.98
494800 3850.11
494900 3853.49
495000 3852.8
495100 3848.53
495200 3848.5
495300 3859.14
495400 3863.2
495500 3863.77
495600 3866.76
495700 3871.66
495800 3876.1
495900 3879.55
496000 3876.79
496100 3868.89
496200 3860.39
496300 3867.87
496400 3867.24
496500 3869.14
496600 3868.4
496700 3867.54
496800 3865.62
496900 3865.36
497000 3868.84
497100 3870.26
497200 3866.15
497300 3871.45
497400 3876.15
497500 3883.04
497600 3884.43
497700 3879.11
497800 3883.02
497900 3888.93
498000 3894.39
498100 3899.68
498200 3901.14
498300 3908.3
498400 3911.64
498500 3914.46
498600 3912.84
498700 3898.78
498800 3897.58
498900 3899.99
499000 3903.72
499100 3913.33
499200 3919.79
499300 3925.18
499400 3930.81
499500 3935.06
499600 3927.97
499700 3919.26
499800 3913.72
499900 3915.27
500000 3919.37
500100 3909.66
500200 3909.71
500300 3910.53
500400 3913.77
500500 3911.16
500600 3919.26
500700 3918.58
500800 3912.78
500900 3911.6
501000 3906.74
501100 3907.7
501200 3918.34
501300 3920.96
501400 3922.14
501500 3924.72
501600 3922.35
501700 3922.19
501800 3924.58
501900 3920.42
502000 3919.46
502100 3922.52
502200 3931.44
502300 3930.72
502400 3933.42
502500 3939.71
502600 3945.84
502700 3941.7
502800 3937.39
502900 3933.92
503000 3944.04
503100 3951.41
503200 3945.08
503300 3937.47
503400 3940.64
503500 3936.74
503600 3940.64
503700 3940.39
503800 3939.56
503900 3940.86
504000 3930.92
504100 3934.85
504200 3936.21
504300 3940.4
504400 3942.17
504500 3946.1
504600 3941.07
504700 3943.66
504800 3945.26
504900 3950.17
505000 3953.11
505100 3955.75
505200 3962.7
505300 3961.47
505400 3955.06
505500 3956.52
505600 3964.26
505700 3965.94
505800 3963.4
505900 3966.73
506000 3968.76
506100 3970.92
506200 3978.13
506300 3980.46
506400 3987.82
506500 3985.79
506600 3992.66
506700 3995.37
506800 4006.37
506900 4001.2
507000 4000.9
507100 3995.23
507200 3993.73
507300 3985.73
507400 3982.08
507500 3982.1
507600 3981.21
507700 3971.23
507800 3972.22
507900 3969.83
508000 3972.7
508100 3970.45
508200 3967.55
508300 3969.45
508400 3966.44
508500 3964.06
508600 3961
508700 3967.99
508800 3971.47
508900 3971.73
509000 3974.77
509100 3977
509200 3983.54
509300 3978.7
509400 3973.8
509500 3976.9
509600 3977.63
509700 3981.35
509800 3986.93
509900 3988.85
510000 3996.44
510100 3997.99
510200 3994.85
510300 3990.91
510400 3998.21
510500 3998.39
510600 4004.72
510700 4000.29
510800 3998.42
510900 3999.78
511000 4003.2
511100 4003.85
511200 4007.34
511300 4012.88
511400 4008.85
511500 4012.49
511600 4014.35
511700 4017.9
511800 4021.28
511900 4025.41
512000 4026.19
512100 4032.21
512200 4030.2
512300 4031.42
512400 4030.23
512500 4027.7
512600 4026.82
512700 4029.11
512800 4028.25
512900 4022.08
513000 4028.42
513100 4027.63
513200 4025.68
513300 4028.66
513400 4020.37
513500 4019.76
513600 4022.98
513700 4023.36
513800 4017.35
513900 4016.25
514000 4005.72
514100 4007.02
514200 4007.58
514300 4001.61
514400 4010.01
514500 4014.17
514600 4016
514700 4014.88
514800 4013.64
514900 4010.18
515000 4009.51
515100 4018.06
515200 4016.84
515300 4013.85
515400 4012.12
515500 4009.61
515600 4004.87
515700 4005.33
515800 4005.9
515900 4010.71
516000 4010.86
516100 4006.54
516200 4009.36
516300 4006.18
516400 3997.42
516500 4003.69
516600 4005.64
516700 4006.85
516800 4006.58
516900 4010.38
517000 4008.11
517100 4003.5
517200 4003.21
517300 3997.94
517400 4008.03
517500 4003.36
517600 4006.83
517700 4014.85
517800 4020.91
517900 4020.72
518000 4027.51
518100 4027.45
518200 4018.44
518300 4020.94
518400 4011.24
518500 4016.39
518600 4016.02
518700 4022.87
518800 4024.57
518900 4029.7
519000 4023.77
519100 4014.84
519200 4013.06
519300 4013.86
519400 4016.64
519500 4013.24
519600 4009.14
519700 4004.72
519800 4011.17
519900 4015.33
520000 4017.25
520100 4015.59
520200 4008.78
520300 4009.76
520400 4021.07
520500 4021.63
520600 4019.88
520700 4023.47
520800 4022.87
520900 4028.45
521000 4030.34
521100 4027.56
521200 4029.51
521300 4029.08
521400 4029.69
521500 4026.86
521600 4025.51
521700 4017.24
521800 4022.68
521900 4016.41
522000 4014.6
522100 4016.94
522200 4022.34
522300 4030.62
522400 4032.77
522500 4033.68
522600 4027.21
522700 4026.98
522800 4029.72
522900 4039.09
523000 4040.79
523100 4034.3
523200 4030.94
523300 4038.06
523400 4042.56
523500 4048.74
523600 4056.91
523700 4062.4
523800 4060.6
523900 4063.08
524000 4059.99
524100 4067.77
524200 4079.54
524300 4084.21
524400 4089.96
524500 4094.03
524600 4099.94
524700 4100.84
524800 4105.27
524900 4108.64
525000 4112.21
525100 4115.16
525200 4123.06
525300 4124.89
525400 4130.62
525500 4134.52
525600 4129.95
525700 4128.93
525800 4128.93
525900 4130.24
526000 4134.43
526100 4123.62
526200 4117.62
526300 4112.41
526400 4109.17
526500 4105.14
526600 4099.13
526700 4098.1
526800 4097.03
526900 4105.12
527000 4111.69
527100 4120.4
527200 4120.56
527300 4124.57
527400 4125.38
527500 4121.02
527600 4120.77
527700 4124.19
527800 4125.94
527900 4122.77
528000 4119.91
528100 4133.34
528200 4143.67
528300 4146.66
528400 4140
528500 4143.58
528600 4153.56
528700 4155.16
528800 4152.49
528900 4152.79
529000 4138.67
529100 4137.23
529200 4130.44
529300 4129.6
529400 4122.39
529500 4123.79
529600 4128.32
529700 4131.48
529800 4135.55
529900 4142.47
530000 4140.56
530100 4139.14
530200 4134.01
530300 4139.16
530400 4142.11
530500 4138.71
530600 4138.88
530700 4140.71
530800 4146.86
530900 4143.2
531000 4142.83
531100 4145.26
531200 4150.56
531300 4150.87
531400 4152.23
531500 4147.54
531600 4146.02
531700 4132.4
531800 4131.72
531900 4134.53
532000 4130.48
532100 4125.57
532200 4125.77
532300 4124.33
532400 4131.7
532500 4137.68
532600 4141.72
532700 4130.53
532800 4135.07
532900 4137.77
533000 4135.53
533100 4136.48
533200 4144.19
533300 4141.09
533400 4137.06
533500 4142.48
533600 4149.61
533700 4145.36
533800 4147.1
533900 4149.26
534000 4156.81
534100 4159.42
534200 4167.03
534300 4165.08
534400 4168.25
534500 4168.86
534600 4164.07
534700 4156.25
534800 4158.99
534900 4164.1
535000 4164.24
535100 4159.65
535200 4161.08
535300 4155.04
535400 4159.7
535500 4167.53
535600 4170.7
535700 4164.22
