# Time-averaged data for fix particle_msd
# TimeStep c_particle_msd[4]
186100 1823.73
186200 1826.97
186300 1827.14
186400 1826.32
186500 1828.87
186600 1830.4
186700 1827.76
186800 1828.15
186900 1827.31
187000 1829.22
187100 1835.96
187200 1837.99
187300 1835.9
187400 1834.88
187500 1834.48
187600 1835.62
187700 1834.92
187800 1836.47
187900 1835.57
188000 1832.7
188100 1832.25
188200 1833.59
188300 1836.05
188400 1836.91
188500 1840.27
188600 1839.87
188700 1841.37
188800 1843.67
188900 1845.38
189000 1846.27
189100 1843.94
189200 1844.04
189300 1843.07
189400 1844.22
189500 1846.64
189600 1842.49
189700 1846.1
189800 1847.85
189900 1848.31
190000 1848.36
190100 1849.16
190200 1847.68
190300 1848.09
190400 1846.18
190500 1846.77
190600 1849.14
190700 1852.79
190800 1856.72
190900 1858.25
191000 1858.96
191100 1861.92
191200 1860.68
191300 1863.56
191400 1863.29
191500 1864.43
191600 1867.1
191700 1870.39
191800 1871.41
191900 1874.5
192000 1873.55
192100 1875.4
192200 1876.71
192300 1874.73
192400 1877.98
192500 1880.07
192600 1877.02
192700 1872.77
192800 1876.26
192900 1879.16
193000 1879.36
193100 1878.73
193200 1880.99
193300 1876.86
193400 1879.37
193500 1881.86
193600 1882.66
193700 1887.57
193800 1888.33
193900 1889.06
194000 1891.56
194100 1890.71
194200 1889.89
194300 1888.36
194400 1889.46
194500 1890.59
194600 1890.04
194700 1888.12
194800 1889.3
194900 1889.53
195000 1886.22
195100 1887.44
195200 1887.05
195300 1887.83
195400 1887.62
195500 1888.39
195600 1887.29
195700 1889.2
195800 1889.62
195900 1889.79
196000 1889.14
196100 1890.74
196200 1890.53
196300 1889.99
196400 1888.13
196500 1890.85
196600 1892.35
196700 1893.42
196800 1891.59
196900 1890.75
197000 1889.63
197100 1889.57
197200 1890.73
197300 1891.09
197400 1891.05
197500 1890.5
197600 1890.28
197700 1891.21
197800 1892.81
197900 1895.12
198000 1897.62
198100 1898.75
198200 1898.55
198300 1899.07
198400 1900.34
198500 1900.09
198600 1898.6
198700 1897.6
198800 1899.3
198900 1899.86
199000 1899.54
199100 1895.22
199200 1897.63
199300 1896.57
199400 1894.64
199500 1894.97
199600 1898.68
199700 1898.84
199800 1899.7
199900 1901.09
200000 1899.44
200100 1897.52
200200 1899.03
200300 1903.56
200400 1909.78
200500 1907.86
200600 1908.28
200700 1909.43
200800 1908.03
200900 1910.68
201000 1913.46
201100 1913.59
201200 1913.46
201300 1912.5
201400 1909.83
201500 1910.45
201600 1909.73
201700 1909.9
201800 1911.55
201900 1907.61
202000 1905.42
202100 1906.14
202200 1903.83
202300 1903.92
202400 1906.91
202500 1907.53
202600 1909.49
202700 1909.42
202800 1913.94
202900 1917.54
203000 1919.14
203100 1918.62
203200 1916.48
203300 1915.79
203400 1916.21
203500 1914.24
203600 1917.02
203700 1917.94
203800 1921.13
203900 1920.38
204000 1918.86
204100 1921.67
204200 1923.9
204300 1925.38
204400 1923.53
204500 1922.03
204600 1921.19
204700 1923.01
204800 1924.08
204900 1925.63
205000 1926.74
205100 1927.31
205200 1930.41
205300 1929.82
205400 1929.11
205500 1929.97
205600 1929.03
205700 1929.59
205800 1931.55
205900 1932.2
206000 1932.63
206100 1934.96
206200 1933.68
206300 1935.42
206400 1939.04
206500 1938.95
206600 1940.15
206700 1942.75
206800 1943.65
206900 1943.49
207000 1943.93
207100 1941.89
207200 1944.83
207300 1945.96
207400 1943
207500 1943.9
207600 1945.1
207700 1945.74
207800 1945.37
207900 1946.31
208000 1947.42
208100 1945.35
208200 1942.6
208300 1941.6
208400 1940.15
208500 1942.68
208600 1942.68
208700 1936.5
208800 1939.32
208900 1937.21
209000 1937.4
209100 1936.14
209200 1937.3
209300 1938.78
209400 1941.32
209500 1941.8
209600 1945.67
209700 1946.24
209800 1948.53
209900 1952.69
210000 1951.38
210100 1949.78
210200 1951.47
210300 1954.72
210400 1952.1
210500 1948.41
210600 1951.4
210700 1954.59
210800 1955.5
210900 1957.5
211000 1959.44
211100 1960.01
211200 1960.36
211300 1963.09
211400 1959.65
211500 1959.7
211600 1958.72
211700 1958.99
211800 1957.46
211900 1956.42
212000 1959.1
212100 1959.45
212200 1962.45
212300 1962.71
212400 1964.87
212500 1963.63
212600 1966.64
212700 1966.26
212800 1965.21
212900 1964.82
213000 1960.75
213100 1962.02
213200 1964.38
213300 1965.86
213400 1967.41
213500 1965.94
213600 1965.48
213700 1966.51
213800 1966.69
213900 1966.09
214000 1968.48
214100 1968.67
214200 1969.43
214300 1972.65
214400 1972.6
214500 1973.47
214600 1973.56
214700 1970.82
214800 1970.1
214900 1975.74
215000 1974.97
215100 1978
215200 1981.8
215300 1981.54
215400 1982.87
215500 1985.68
215600 1986.93
215700 1988.79
215800 1990.55
215900 1988.76
216000 1988.22
216100 1993.08
216200 1992.4
216300 1991.73
216400 1995.41
216500 1997.92
216600 1998.82
216700 2003.62
216800 2003.81
216900 2003.02
217000 2002.83
217100 2003.94
217200 2003.96
217300 2004.43
217400 2009.77
217500 2010.22
217600 2015.72
217700 2016.99
217800 2017.66
217900 2022.78
218000 2024.66
218100 2025.14
218200 2027.28
218300 2029.8
218400 2031.48
218500 2035.34
218600 2035.17
218700 2035.84
218800 2038.25
218900 2039.96
219000 2040.33
219100 2042.33
219200 2043.91
219300 2046.07
219400 2046.04
219500 2048.05
219600 2044.91
219700 2042.16
219800 2040.86
219900 2036.79
220000 2038.76
220100 2038.63
220200 2041.34
220300 2046.42
220400 2052.66
220500 2055.39
220600 2059.62
220700 2064.25
220800 2066.98
220900 2064.78
221000 2061.53
221100 2060
221200 2063.28
221300 2066.91
221400 2068.55
221500 2071.72
221600 2072.84
221700 2075.06
221800 2077.3
221900 2082.38
222000 2087.72
222100 2088.31
222200 2092.72
222300 2091.76
222400 2093.72
222500 2093.69
222600 2094.69
222700 2093.25
222800 2094.37
222900 2094.91
223000 2095.99
223100 2100.71
223200 2106.15
223300 2102.94
223400 2103
223500 2103.77
223600 2102.74
223700 2109.45
223800 2111.41
223900 2111.87
224000 2112.67
224100 2111.29
224200 2114.16
224300 2110.85
224400 2109.3
224500 2112.75
224600 2115.36
224700 2116.85
224800 2118.62
224900 2119.22
225000 2122.44
225100 2122.62
225200 2124.65
225300 2125.03
225400 2127.29
225500 2126.61
225600 2128.47
225700 2131.39
225800 2134.62
225900 2137.5
226000 2137.89
226100 2140.41
226200 2142.52
226300 2141.23
226400 2142
226500 2144.16
226600 2142.82
226700 2146.56
226800 2151.5
226900 2148.53
227000 2147.67
227100 2151.15
227200 2153.14
227300 2152.84
227400 2153.81
227500 2158.68
227600 2161.11
227700 2160.66
227800 2159.84
227900 2159.72
228000 2161.67
228100 2163.62
228200 2163.82
228300 2163.24
228400 2163.2
228500 2163.99
228600 2166.45
228700 2169.48
228800 2167.11
228900 2166.38
229000 2168.22
229100 2170.5
229200 2173.01
229300 2175.73
229400 2176.19
229500 2178.51
229600 2179.87
229700 2179.65
229800 2179.66
229900 2181.99
230000 2179.53
230100 2178.78
230200 2180.21
230300 2181.77
230400 2182.13
230500 2182.77
230600 2185.66
230700 2190.74
230800 2194.38
230900 2197.9
231000 2199.94
231100 2200.2
231200 2204.35
231300 2203.79
231400 2206.36
231500 2206.66
231600 2206.65
231700 2205.01
231800 2206.43
231900 2204.32
232000 2205.43
232100 2205.86
232200 2207.3
232300 2210.8
232400 2213.81
232500 2215.9
232600 2218.24
232700 2216.29
232800 2215.28
232900 2217.06
233000 2220.93
233100 2224.73
233200 2226.4
233300 2223.79
233400 2226.25
233500 2231.09
233600 2229.63
233700 2231.16
233800 2234.12
233900 2232.85
234000 2235.2
234100 2237.96
234200 2238.21
234300 2233.54
234400 2232.55
234500 2232.73
234600 2237.4
234700 2238.08
234800 2238.9
234900 2240.22
235000 2240.62
235100 2242.09
235200 2244.26
235300 2240.94
235400 2243.46
235500 2242.58
235600 2243.69
235700 2242.81
235800 2243.22
235900 2248.33
236000 2250.9
236100 2250.42
236200 2249.82
236300 2251.17
236400 2251.29
236500 2252.71
236600 2251.89
236700 2253.78
236800 2256.64
236900 2260.48
237000 2262.01
237100 2261.63
237200 2261.91
237300 2261.28
237400 2265.08
237500 2264.24
237600 2264.79
237700 2264.66
237800 2262.67
237900 2265.24
238000 2266.11
238100 2267.33
238200 2269.4
238300 2273.42
238400 2273.44
238500 2275.66
238600 2274.53
238700 2271.09
238800 2270.58
238900 2272.84
239000 2267.39
239100 2271.09
239200 2270.08
239300 2265.02
239400 2264.12
239500 2266.45
239600 2263.85
239700 2264.11
239800 2264.76
239900 2265.62
240000 2268.02
240100 2266.55
240200 2266.47
240300 2270.26
240400 2270.28
240500 2266.42
240600 2268.34
240700 2265.18
240800 2267.6
240900 2266.64
241000 2266.12
241100 2263.61
241200 2265.95
241300 2267.84
241400 2270.57
241500 2276.91
241600 2281.85
241700 2286.88
241800 2288.56
241900 2285.97
242000 2286.31
242100 2288.25
242200 2286.59
242300 2290.25
242400 2295.78
242500 2295.77
242600 2294.54
242700 2289.75
242800 2293.68
242900 2293.41
243000 2290.35
243100 2293.2
243200 2295.16
243300 2293.91
243400 2294.32
243500 2295.44
243600 2298.62
243700 2300.19
243800 2302.17
243900 2304.46
244000 2302.94
244100 2303.52
244200 2304.59
244300 2308.13
244400 2312.35
244500 2315.78
244600 2318.61
244700 2317.32
244800 2319.67
244900 2322.9
245000 2322.57
245100 2323.81
245200 2322.92
245300 2324.47
245400 2325.1
245500 2325.58
245600 2325.63
245700 2328.3
245800 2331.83
245900 2333.12
246000 2335.3
246100 2335.43
246200 2336.64
246300 2336.12
246400 2336.78
246500 2335.96
246600 2333.28
246700 2331.94
246800 2330.51
246900 2332.05
247000 2332.83
247100 2331.44
247200 2332.3
247300 2335.09
247400 2337.09
247500 2340.83
247600 2340.47
247700 2339.59
247800 2340.33
247900 2340.98
248000 2339.6
248100 2339.71
248200 2342.08
248300 2342.28
248400 2346.69
248500 2347.42
248600 2347.36
248700 2347.21
248800 2345.33
248900 2346.54
249000 2346.06
249100 2348.8
249200 2351.81
249300 2352.76
249400 2352.12
249500 2350.65
249600 2347.17
249700 2345.09
249800 2347.88
249900 2351.25
250000 2356.47
250100 2354.41
250200 2358.06
250300 2355.74
250400 2355.68
250500 2357.14
250600 2359.02
250700 2357.82
250800 2360.53
250900 2365.31
251000 2367.74
251100 2372.58
251200 2376.13
251300 2377.37
251400 2378.16
251500 2378.75
251600 2382.08
251700 2381.45
251800 2381.85
251900 2379.46
252000 2380.89
252100 2379.09
252200 2380.44
252300 2382.4
252400 2383.72
252500 2385.45
252600 2388.43
252700 2393.25
252800 2392.63
252900 2393.02
253000 2391.78
253100 2392.46
253200 2395.99
253300 2399.09
253400 2399.17
253500 2394.87
253600 2395.99
253700 2402.12
253800 2406.08
253900 2409.69
254000 2413.01
254100 2414.4
254200 2417.59
254300 2423.11
254400 2424.77
254500 2428.01
254600 2431.64
254700 2433.41
254800 2435.47
254900 2437.9
255000 2440.94
255100 2440.79
255200 2440.29
255300 2438.65
255400 2436.52
255500 2438.66
255600 2439.83
255700 2440.14
255800 2443.91
255900 2446.4
256000 2450.03
256100 2450.27
256200 2451.16
256300 2449.22
256400 2452.38
256500 2450.96
256600 2446.12
256700 2445
256800 2447.32
256900 2449.52
257000 2449.7
257100 2449.2
257200 2451.27
257300 2452.69
257400 2452.81
257500 2453.43
257600 2454.72
257700 2457.48
257800 2462.11
257900 2467.19
258000 2470.04
258100 2468.42
258200 2465.4
258300 2468.57
258400 2474.63
258500 2473.37
258600 2474.39
258700 2475.86
258800 2476.45
258900 2481.87
259000 2480.73
259100 2478.9
259200 2478.57
259300 2480.94
259400 2485.25
259500 2486.69
259600 2485.51
259700 2483.77
259800 2485.07
259900 2485.59
260000 2489.17
260100 2489.69
260200 2488.32
260300 2488.08
260400 2487.67
260500 2487.65
260600 2484.16
260700 2483.52
260800 2483.65
260900 2484.1
261000 2486.08
261100 2485.42
261200 2488.77
261300 2486.68
261400 2484.88
261500 2481.8
261600 2486.08
261700 2489.69
261800 2492.89
261900 2491.55
262000 2493.88
262100 2493.37
262200 2499.56
262300 2498.18
262400 2500.51
262500 2500.65
262600 2504.86
262700 2505.59
262800 2509.61
262900 2510.1
263000 2508.03
263100 2509.83
263200 2511.15
263300 2511.11
263400 2506.61
263500 2504.38
263600 2505.35
263700 2502.18
263800 2503.36
263900 2501.42
264000 2501.02
264100 2504.62
264200 2505.82
264300 2506.77
264400 2505.4
264500 2508.85
264600 2513.96
264700 2516.6
264800 2516
264900 2515.81
265000 2515.26
265100 2517.27
265200 2519.18
265300 2518.99
265400 2521
265500 2521.17
265600 2522.88
265700 2526.07
265800 2523.1
265900 2522.25
266000 2520.85
266100 2522.26
266200 2521.12
266300 2518.97
266400 2521.56
266500 2523.89
266600 2524.65
266700 2521.59
266800 2523.46
266900 2522.72
267000 2528.01
267100 2527.87
267200 2531.43
267300 2532.91
267400 2532.93
267500 2529.56
267600 2531.1
267700 2529.28
267800 2530.57
267900 2536.11
268000 2538
268100 2541.68
268200 2543.57
268300 2543.05
268400 2544.97
268500 2545.52
268600 2547.15
268700 2550.75
268800 2553.57
268900 2554.29
269000 2555.69
269100 2560.58
269200 2563.11
269300 2562.58
269400 2563.36
269500 2563.45
269600 2564.53
269700 2568.28
269800 2569.47
269900 2572.07
270000 2573.92
270100 2578.02
270200 2579.8
270300 2581.7
270400 2580.17
270500 2581.6
270600 2580.79
270700 2582.11
270800 2581.67
270900 2580.34
271000 2581.18
271100 2580.78
271200 2578.1
271300 2578.91
271400 2578.67
271500 2582.37
271600 2578.44
271700 2579.85
271800 2583
271900 2586.71
272000 2592.28
272100 2591.77
272200 2594.2
272300 2595.22
272400 2595.86
272500 2593.9
272600 2592.49
272700 2592.37
272800 2594.17
272900 2596.45
273000 2599.05
273100 2602.45
273200 2607.89
273300 2610.64
273400 2610.05
273500 2608.86
273600 2609.68
273700 2605.94
273800 2605.78
273900 2605.68
274000 2601.82
274100 2606.84
274200 2608.18
274300 2607.22
274400 2606.87
274500 2610.55
274600 2613.15
274700 2612.21
274800 2612.85
274900 2614.71
275000 2611.84
275100 2611.59
275200 2614.28
275300 2613.17
275400 2612.11
275500 2611.36
275600 2613.63
275700 2616.08
275800 2619.33
275900 2621.13
276000 2621.15
276100 2623.93
276200 2629.61
276300 2631.12
276400 2634.5
276500 2637.08
276600 2640.92
276700 2642.36
276800 2642.66
276900 2642.53
277000 2640.03
277100 2636.34
277200 2636.12
277300 2634.13
277400 2636.96
277500 2636.63
277600 2641.66
277700 2643.51
277800 2644.15
277900 2644.92
278000 2647.98
278100 2646.48
278200 2648.76
278300 2653.08
278400 2656.24
278500 2655.24
278600 2658.76
278700 2663.98
278800 2669.97
278900 2671.24
279000 2671.99
279100 2671.92
279200 2674.74
279300 2677.31
279400 2679.02
279500 2682.6
279600 2686.62
279700 2685.42
279800 2690.33
279900 2692.01
280000 2689.77
280100 2693.45
280200 2693.48
280300 2690.85
280400 2690.51
280500 2691.77
280600 2692.18
280700 2692.13
280800 2692.81
280900 2695.91
281000 2696.38
281100 2699.58
281200 2699.99
281300 2704.16
281400 2704.29
281500 2706.78
281600 2705.59
281700 2708.32
281800 2706.94
281900 2707.75
282000 2714.08
282100 2713.26
282200 2716.65
282300 2720.99
282400 2719.47
282500 2720.18
282600 2721.37
282700 2718.58
282800 2718.38
282900 2718.36
283000 2722.65
283100 2720.98
283200 2725.38
283300 2726.45
283400 2726.95
283500 2730.91
283600 2734.46
283700 2734.18
283800 2737.21
283900 2744.31
284000 2747.03
284100 2750.78
284200 2756.07
284300 2762.8
284400 2762.23
284500 2762.7
284600 2767.48
284700 2771.5
284800 2775.04
284900 2776.77
285000 2775.79
285100 2777.6
285200 2778.3
285300 2778.6
285400 2776.63
285500 2774.11
285600 2771.96
285700 2769.01
285800 2772.45
285900 2779.55
286000 2783.45
286100 2783.61
286200 2786.47
286300 2788.5
286400 2789.75
286500 2790.51
286600 2790.5
286700 2788.47
286800 2790.53
286900 2791.65
287000 2789.68
287100 2789
287200 2788.69
287300 2790.47
287400 2791.49
287500 2792.06
287600 2789.65
287700 2790.4
287800 2794.17
287900 2795.42
288000 2797.54
288100 2796.63
288200 2798.94
288300 2803.73
288400 2802.6
288500 2800.96
288600 2802.36
288700 2808.78
288800 2808.72
288900 2803.18
289000 2805.3
289100 2811.48
289200 2818.34
289300 2821.77
289400 2822.36
289500 2825.04
289600 2825.66
289700 2828.87
289800 2827.44
289900 2829.5
290000 2830.09
290100 2829.25
290200 2830.72
290300 2829.1
290400 2831.94
290500 2833.64
290600 2833.56
290700 2832.73
290800 2833.78
290900 2836.79
291000 2836.56
291100 2836.85
291200 2836.78
291300 2832.84
291400 2831.99
291500 2835.18
291600 2834.08
291700 2840.66
291800 2841.32
291900 2844.14
292000 2846.19
292100 2851.78
292200 2848.76
292300 2849.13
292400 2852.36
292500 2851.82
292600 2850.63
292700 2851.96
292800 2851.57
292900 2852.49
293000 2852.24
293100 2852.37
293200 2853.46
293300 2853.96
293400 2857.2
293500 2862.59
293600 2867.42
293700 2871.4
293800 2870.5
293900 2869.15
294000 2870.39
294100 2867.05
294200 2864.79
294300 2864.83
294400 2869.71
294500 2874.12
294600 2875.79
294700 2878.52
294800 2877.84
294900 2876.33
295000 2876.53
295100 2881.34
295200 2885.95
295300 2886.47
295400 2882.46
295500 2877.81
295600 2879.54
295700 2884.28
295800 2884.89
295900 2884.49
296000 2887.56
296100 2886.14
296200 2887.29
296300 2886.06
296400 2888.5
296500 2891.85
296600 2897.5
296700 2894.32
296800 2897.83
296900 2897.45
297000 2897.22
297100 2903.28
297200 2905.08
297300 2905.52
297400 2905.91
297500 2909.69
297600 2910.6
297700 2912.69
297800 2915.2
297900 2918.16
298000 2919.53
298100 2922.44
298200 2922.83
298300 2920.87
298400 2922.16
298500 2922.8
298600 2927.01
298700 2922.85
298800 2924.71
298900 2926.29
299000 2924.42
299100 2928.72
299200 2926.75
299300 2928.73
299400 2928.2
299500 2925.3
299600 2927.62
299700 2931.23
299800 2934.9
299900 2936.3
300000 2934.94
300100 2933.88
300200 2930.3
300300 2931.83
300400 2933.25
300500 2932.43
300600 2937.04
300700 2936.04
300800 2937.38
300900 2940.24
301000 2940.2
301100 2941.97
301200 2942.73
301300 2943.12
301400 2946.25
301500 2950.8
301600 2953.47
301700 2954.26
301800 2953.58
301900 2955.28
302000 2959.95
302100 2961.64
302200 2962.24
302300 2962.28
302400 2961.87
302500 2961.58
302600 2960.89
302700 2965.38
302800 2964.26
302900 2968.95
303000 2976.32
303100 2978.11
303200 2974.55
303300 2981.52
303400 2985.91
303500 2988.37
303600 2991.21
303700 2995.27
303800 2997.87
303900 2995.43
304000 2994.09
304100 2994.7
304200 2993.23
304300 2992.72
304400 2997.4
304500 2999.81
304600 3002.73
304700 3000.11
304800 2998.54
304900 2995.5
305000 2994.33
305100 2993.9
305200 3000.74
305300 3001.52
305400 3001.8
305500 3002.28
305600 3005.9
305700 3001.72
305800 3000.35
305900 3001.5
306000 3002.4
306100 3000.86
306200 3005.5
306300 3006.3
306400 3011.78
306500 3014.62
306600 3015.98
306700 3019.68
306800 3019.69
306900 3021.38
307000 3023.05
307100 3027.52
307200 3030.44
307300 3032.64
307400 3032.05
307500 3031.68
307600 3030.8
307700 3035.86
307800 3041.43
307900 3040.18
308000 3041.53
308100 3041.68
308200 3042.1
308300 3038.49
308400 3040.41
308500 3045.73
308600 3049.64
308700 3053.58
308800 3056.52
308900 3052.97
309000 3055.34
309100 3057.87
309200 3062.03
309300 3059.19
309400 3061.1
309500 3064.5
309600 3062.39
309700 3063.66
309800 3065.45
309900 3066.5
310000 3067.39
310100 3067.12
310200 3062.59
310300 3067.8
310400 3065.96
310500 3067.29
310600 3066.22
310700 3069.3
310800 3071.85
310900 3074.45
311000 3075.31
311100 3076.87
311200 3077.84
311300 3078.44
311400 3077.64
311500 3074.05
311600 3074.14
311700 3076.45
311800 3077.29
311900 3075.64
312000 3080.57
312100 3082.03
312200 3087.82
312300 3086.87
312400 3089.24
312500 3089.23
312600 3091.28
312700 3088.42
312800 3088.55
312900 3090.86
313000 3093.43
313100 3094.86
313200 3090.98
313300 3086.45
313400 3088.52
313500 3088.24
313600 3091.32
313700 3089.94
313800 3088.85
313900 3092.47
314000 3094.74
314100 3099.66
314200 3099.11
314300 3103.23
314400 3101.79
314500 3099.61
314600 3102.52
314700 3103.38
314800 3106.48
314900 3106.81
315000 3109.32
315100 3112.31
315200 3113.29
315300 3113.74
315400 3109.56
315500 3109.96
315600 3110.03
315700 3114.25
315800 3115.79
315900 3114.57
316000 3114.26
316100 3113.48
316200 3113.77
316300 3114.86
316400 3115.06
316500 3117.22
316600 3115.3
316700 3118.52
316800 3119.36
316900 3115.62
317000 3113.01
317100 3114.83
317200 3115.28
317300 3118.19
317400 3119.29
317500 3119.29
317600 3119.28
317700 3117.85
317800 3116.1
317900 3113.18
318000 3114.18
318100 3116.32
318200 3119.57
318300 3123.27
318400 3125.09
318500 3126.83
318600 3125.76
318700 3132.39
318800 3136.36
318900 3137.89
319000 3137.31
319100 3135.17
319200 3133.18
319300 3138.14
319400 3137.23
319500 3141.96
319600 3144.09
319700 3145.48
319800 3145.38
319900 3146.12
320000 3148.98
320100 3150.67
320200 3147.38
320300 3149.44
320400 3151.31
320500 3154
320600 3158.07
320700 3162.01
320800 3164.62
320900 3163.99
321000 3166.41
321100 3166.75
321200 3164.24
321300 3166.41
321400 3168.89
321500 3169.31
321600 3174.47
321700 3175.7
321800 3174.84
321900 3179.14
322000 3181.18
322100 3179.52
322200 3182.22
322300 3184.61
322400 3182.64
322500 3183.26
322600 3182.33
322700 3183.87
322800 3188.82
322900 3192.19
323000 3189.72
323100 3189.01
323200 3189.42
323300 3189.03
323400 3191.08
323500 3190.52
323600 3192.75
323700 3193.75
323800 3190.31
323900 3183.44
324000 3187.2
324100 3191.54
324200 3189.77
324300 3188.87
324400 3188.34
324500 3191.49
324600 3189.6
324700 3190.9
324800 3191.12
324900 3192.37
325000 3197.82
325100 3198.39
325200 3205.57
325300 3204.87
325400 3207.03
325500 3207.25
325600 3207.8
325700 3208.26
325800 3208.45
325900 3209.37
326000 3211.73
326100 3214.72
326200 3214.16
326300 3216.42
326400 3217.61
326500 3218.3
326600 3220.23
326700 3225.18
326800 3227.14
326900 3229.17
327000 3227.33
327100 3224.34
327200 3227.58
327300 3229.62
327400 3228.52
327500 3232.9
327600 3232.81
327700 3230.93
327800 3224.91
327900 3223.67
328000 3225.83
328100 3228.93
328200 3227.7
328300 3223.6
328400 3220.82
328500 3224.27
328600 3222.72
328700 3221.48
328800 3222.17
328900 3223.12
329000 3223.14
329100 3222.62
329200 3223.49
329300 3225.91
329400 3225.46
329500 3225.58
329600 3221.5
329700 3219.08
329800 3219.45
329900 3218.9
330000 3220.7
330100 3223.95
330200 3224.15
330300 3224.39
330400 3223.93
330500 3220.4
330600 3220
330700 3222.57
330800 3221.04
330900 3219.01
331000 3219.03
331100 3214.42
331200 3211.05
331300 3213.28
331400 3213.14
331500 3216.33
331600 3215.08
331700 3218.13
331800 3221.3
331900 3221.32
332000 3225.97
332100 3227.08
332200 3224.92
332300 3223.25
332400 3222.02
332500 3223.36
332600 3222.58
332700 3225.2
332800 3225.69
332900 3225.62
333000 3225.95
333100 3222.67
333200 3220.31
333300 3224.2
333400 3228.5
333500 3227.02
333600 3231.97
333700 3225.27
333800 3224.85
333900 3225.55
334000 3224.63
334100 3227.22
334200 3229.82
334300 3234.42
334400 3235.14
334500 3231.56
334600 3230.39
334700 3235.68
334800 3233.33
334900 3237.43
335000 3238.82
335100 3239.27
335200 3238.93
335300 3241.48
335400 3245.45
335500 3249.28
335600 3251.03
335700 3251.6
335800 3259.85
335900 3259.54
336000 3260.29
336100 3256.64
336200 3257.16
336300 3258.34
336400 3258.92
336500 3258.53
336600 3261.64
336700 3262.37
336800 3262.06
336900 3263.54
337000 3263.42
337100 3266.29
337200 3269.18
337300 3268.06
337400 3271.12
337500 3273.29
337600 3272.31
337700 3273.28
337800 3275.94
337900 3280.46
338000 3280.73
338100 3278.65
338200 3277.39
338300 3275.71
338400 3277.93
338500 3277.2
338600 3283.8
338700 3284.84
338800 3286.5
338900 3287.37
339000 3284.6
339100 3288.48
339200 3288.16
339300 3291.15
339400 3291.6
339500 3295.38
339600 3299.64
339700 3303.7
339800 3305.09
339900 3304.01
340000 3305.51
340100 3306.58
340200 3304.3
340300 3310.61
340400 3311.9
340500 3314.21
340600 3317.25
340700 3316.96
340800 3313.69
340900 3313.5
341000 3318.87
341100 3320.41
341200 3324.46
341300 3323.62
341400 3321.02
341500 3320.77
341600 3317.54
341700 3321.72
341800 3323.74
341900 3324.2
342000 3324.63
342100 3325.92
342200 3327.87
342300 3328.97
342400 3330.88
342500 3332.36
342600 3329.66
342700 3326.18
342800 3326.89
342900 3324.4
343000 3325.18
343100 3331.51
343200 3340.66
343300 3344.11
343400 3339.98
343500 3339.69
343600 3343.91
343700 3345.34
343800 3343.14
343900 3339.95
344000 3338.12
344100 3334.91
344200 3336.58
344300 3337.02
344400 3339.8
344500 3340.98
344600 3340.03
344700 3337.62
344800 3336.44
344900 3339.54
345000 3344.83
345100 3341.2
345200 3341.21
345300 3345.6
345400 3347.62
345500 3344.47
345600 3342.59
345700 3341.09
345800 3340.93
345900 3341.53
346000 3347.74
346100 3348.63
346200 3347.94
346300 3347.57
346400 3348.67
346500 3348.21
346600 3347.22
346700 3345.17
346800 3347.53
346900 3353.87
347000 3353.46
347100 3354.86
347200 3357.65
347300 3358.71
347400 3358.03
347500 3358.5
347600 3361.47
347700 3358.41
347800 3357.78
347900 3359.93
348000 3364.37
348100 3370.96
348200 3371.46
348300 3371.71
348400 3374.28
348500 3368.83
348600 3368.05
348700 3367.3
348800 3368.54
348900 3366.33
349000 3367.09
349100 3367.42
349200 3372.53
349300 3376.52
349400 3382.46
349500 3388.09
349600 3389.08
349700 3389.07
349800 3390.23
349900 3392.79
350000 3395.23
350100 3398.95
350200 3397.41
350300 3400
350400 3398.94
350500 3399.35
350600 3400.89
350700 3405.57
350800 3402.59
350900 3400.8
351000 3401.16
351100 3398.66
351200 3401.35
351300 3404.54
351400 3402.28
351500 3400
351600 3399.43
351700 3397.36
351800 3396.38
351900 3397.67
352000 3401.92
352100 3402.01
352200 3402.33
352300 3404.07
352400 3407.97
352500 3410.78
352600 3412.55
352700 3414.3
352800 3414.57
352900 3418.16
353000 3416.78
353100 3418.8
353200 3418.72
353300 3422.99
353400 3423.94
353500 3427.07
353600 3428.04
353700 3428.3
353800 3430
353900 3429.37
354000 3425.97
354100 3425.53
354200 3424.27
354300 3419.18
354400 3420.42
354500 3418.04
354600 3416.54
354700 3417.69
354800 3419.29
354900 3418.54
355000 3416.52
355100 3414.88
355200 3418.3
355300 3417.14
355400 3413.51
355500 3414.85
355600 3416.69
355700 3419.27
355800 3422.2
355900 3424.19
356000 3427.76
356100 3428.11
356200 3423.24
356300 3426.18
356400 3427.8
356500 3428.23
356600 3427.21
356700 3427.05
356800 3426.35
356900 3428.33
357000 3428.88
357100 3427.65
357200 3430.45
357300 3430.78
357400 3431.21
357500 3426.46
357600 3429.05
357700 3432.97
357800 3429.24
357900 3428.24
358000 3429.84
358100 3431.74
358200 3435.52
358300 3442.21
358400 3446.41
358500 3446.12
358600 3449.28
358700 3451.87
358800 3454.65
358900 3458.3
359000 3460.73
359100 3461.77
359200 3464.77
359300 3461.03
359400 3462.24
359500 3461.65
359600 3461.84
359700 3465.34
359800 3469.07
359900 3469.93
360000 3477.62
360100 3482.13
360200 3483.42
360300 3487.34
360400 3485.71
360500 3485.22
360600 3488.61
360700 3488.16
360800 3490.12
360900 3491.2
